region,text
원주,"강원 원주시농업기술센터는 최근 이어지는 폭염과 가뭄으로 어려움을 겪는 농가의 피해를 최소화하기 위해 관정 85공을 긴급 지원한다고 25일 밝혔다. 이번 지원은 이상기후로 농업용수 확보가 어려워진 상황에 선제적으로 대응해 농업인의 경영 안정을 도모하고 농산물 피해를 최소화하기 위해 마련됐다. 앞서 센터는 앞서 농업경영체에 등록된 원주시 거주 농업인을 대상으로 수요 조사를 했으며 이를 바탕으로 밭작물 재배 농가에 소형·중형 관정을 지원할 예정이다. 또 피해 상황을 지속해서 파악해 가뭄 종합대책을 추진하고 피해 최소화에 힘쓸 계획이다. 이상분 원주시농업기술센터 소장은 “폭염과 가뭄이 반복되는 기후 위기에 대응하기 위해 농업 재해 예방 지원을 지속해 추진하겠다”며 “농업인들이 안심하고 영농에 종사하도록 현장 중심의 신속한 대응체계를 유지할 것”이라고 말했다. ※ 여러분의 제보가 뉴스가 됩니다. 각종 비리와 부당대우, 사건사고와 미담, 소비자 고발 등 모든 얘깃거리를 알려주세요 이메일 : 카카오톡 : @이뉴스투데이"
원주,"김성환 장관·김진태 지사 방문 “도암댐 활용”·“25억원 투입” 언급 시, 송수관로 복선화 등 요청 원주 생수 지원·춘천 방안 논의 강릉시가 사상 최악의 가뭄을 겪고 있는 가운데 김성환 환경부 장관과 김진태 도지사가 강릉 주요 상수원인 오봉저수지를 잇따라 방문, 현장 점검에 나섰다. 김진태 강원도지사는 24일 오봉저수지를 찾아 김홍규 시장, 이형섭 한국농어촌공사 강릉지사장 등 관계자들과 가뭄 대응 상황과 대책 등을 점검했다. 김 지사는 “예비비 25억 원을 투입해 인접 시군의 긴급 급수지원을 위한 급수차 임차료를 지원할 계획”이라며 “평창, 동해, 양양에서 하루 1200t을 공급할 예정인데 인접 시군을 확대하도록 지시하겠다”고 말했다. 이어 “재난관리기금 3억 5000만 원을 투입해 오봉저수지 취수구에 양수펌프를 설치, 평소 활용이 불가능했던 물까지 끌어 올려 생활용수로 추가 공급할 계획이다”라고 했다. 김성환 환경부 장관은 22일 강릉 오봉저수지를 방문해 저수 현황과 용수 수급 상황을 점검했다. 이날 강릉시는 장기적인 가뭄 대응을 위해 운반급수 예산 지원, 오봉저수지 사수위 이하 생활용수 공급 시설사업 지원, 연곡·홍제 간 송수관로 복선화, 공공하수처리수 재이용사업 국가계획 반영 등을 환경부와 강원도에 건의했다. 김성환 장관은 “정부 차원에서도 강릉의 가뭄문제를 심각하게 보고 있다”며 “지하 저류댐을 만들거나 인근 도암댐을 활용하는 등 단기, 중장기적 대책을 총 동원해 강릉시민들이 가뭄 고통으로부터 벗어날 수 있도록 최선을 다하겠다”고 말했다. 각 지자체와 사회단체의 도움의 손길도 잇따르고 있다. 원강수 원주시장은 22일 강릉시를 방문해 생수 500㎖ 12만병을 지원하며 시민들의 안전과 가뭄 극복을 기원했다. 이번 후원품은 원주시와 원주 아너소사이어티 회원 7명이 지원했다. 스마일강릉도 22일 열린 가뭄극복 시민설명회를 가진 뒤 ‘가뭄 극복 생수 나눔 성금’ 1000만 원을 기탁했다. 앞서 한국수자원공사가 3만병, 속초시 3만병, 보령시 1만3160병, 재해구호협회 6만여병, 서울 아리수본부 8448병, 에이펙스 도시개발 10만병, 해태음료가 6만병을 지원하는 등 전국 각지에서 물이 답지되고 있다. 육동한 춘천시장 역시 24일 오후 시청에서 직원들과 간담회를 갖고 강릉시 지원 방안을 논의했다. 총 16만ℓ 규모의 급수차 10대를 강릉시 홍제정수장 내 배수지에 직접 공급하고 생수 3000여개도 긴급 지원하는 방안이 논의되고 있다. 김홍규 강릉시장은 “가뭄으로 물이 절대 부족해 절수 운동이 필요하다”며 “어려울 때 도움의 손길을 보내준 지자체와 기업, 사회단체 등에 감사드린다”고 말했다. 홍성배·오세현·"
원주,"민간 단체도 병물 지원 쇄도 【파이낸셜뉴스 강릉=】강원자치도와 도내 시군들이 최악의 가뭄으로 제한 급수 사태를 겪고 있는 강릉시를 돕기 위해 정수와 병물을 지원하는 등 십시일반 팔을 걷어붙이고 나섰다. 25일 강원자치도 등에 따르면 김진태 도지사는 지속적인 가뭄으로 강릉시 가뭄단계가 ‘심각’ 단계로 격상됨에 따라 지난 24일 강릉시를 방문, 대응 상황과 대책 등을 점검하는 한편 예비비 25억원을 투입하기로 결정했다. 예비비 25억원은 인근 시군에서 강릉시에 긴급 급수지원하는데 필요한 급수차 임차료 등에 쓰일 예정이다. 또한 재난관리기금 3억5000만원을 투입해 강릉의 주요 상수원인 오봉저수지 취수구에 양수펌프를 설치, 평소 활용이 불가능했던 물까지 끌어 올려 생활용수로 추가 공급하기로 했다. 인근 시군도 강릉시 돕기에 적극 나서고 있다. 평창군 700t, 동해시 300t, 양양군 200t 등 3개 시군이 1200t의 정수를 공급할 예정이며 강릉시는 지원받은 정수를 홍제정수장에 수용, 생활용수 등으로 활용할 계획이다. 특히 춘천시는 이날 총 176t의 정수를 강릉시에 긴급 지원하기로 결정했으며 급수 차량 운행과 관련된 모든 임차료는 춘천시가 전액 부담하기로 했다. 이와함께 생수 2ℓ 3000병도 강릉시에 전달할 예정이다. 앞서 지난 22일에는 원주시가 강릉시에 8400만원 상당의 생수 500㎖ 12만병을 지원했으며 속초시도 지난 14일 생수 500㎖ 3만병을 전달했다. 한편 민간 단체에서도 강릉시에 가뭄 위기 극복을 기원하는 후원 기탁이 이어지고 있다. 한국수자원공사는 지난 7월 생수 400㎖ 2만병과 1.8ℓ 1만병을 각각 전달했으며 서울아리수본부 생수 2ℓ 8448병, 재해구호협회는 생수 500㎖ 2만여병과 생수 2ℓ 2만9760병을 각각 지원했다. 농협중앙회 강릉시지부는 이날 가뭄 피해 극복을 위해 강릉시에 4500만원 상당 생수 21만병을 전달할 예정이다. 김홍규 강릉시장은 “도내 지자체들과 민간 단체들의 따뜻한 지원은 시민들에게 큰 힘이 될 것”이라며 “강릉시는 시민 불편을 최소화하기 위해 모든 역량을 다하겠다”고 말했다. ※ 저작권자 ⓒ 파이낸셜뉴스,"
원주,"매일 저녁 8시 35분 평일 고유림주말 김우진, 고유림 심각해지는 가뭄..곳곳 지원 손길 2025-08-25 키보드 단축키 안내 여러분 안녕하십니까. 강릉지역 가뭄 사태가 나아질 기미가 없습니다. 비는 내리지 않고 취수원은 바닥을 드러냈기 때문인데요. 심각해지는 가뭄에 이웃 자치단체는 물론 각계에서 지원이 잇따르고 있습니다. 보도에 입니다. 춘천에서 급수차 10대가 출발합니다. 목적지는 극심한 가뭄을 겪고 있는 강릉. 잠시 뒤 급수차 10대가 강릉 홍제 정수장에 도착합니다. 생활용수로 활용할 수 있는 물 16만 리터를 싣고 왔습니다. 육동한 / 춘천시장 ""이번 조치는 단순한 물 지원이 아니라 어려움을 함께 극복하겠다는 연대의 선언입니다. 오늘은 우리가 강릉을 돕지만, 내일은 춘천이 도움을 받을 수 있습니다."" 춘천시는 생수 3천개도 함께 전달했습니다. 앞서 원주와 속초시도 각각 생수 500ml 12만개와 3만개를 강릉에 전달했고, 서해안의 대표 해변 관광지인 충남 보령시도 생수 2만5천개를 지원했습니다. ◀ S /U ▶ ""지자체뿐만 아니라 각계각층에서 생수 지원이 잇따르고 있습니다."" 언론사로는 처음으로 G1방송이 생수 500ml 3만 개를 강릉시에 전달했습니다. G1방송은 가뭄이 해갈될 때까지 뉴스 보도 등 다양한 방법을 통해 강릉지역의 어려움을 전국에 알릴 예정입니다. 농협 강릉시지부와 강원농협수출협의회 등 민간 기관과 사회단체에서도 속속 가뭄 지원 대책을 내놓고 있습니다. 김홍규 / 강릉시장 ""도와주신 많은 분들께 강릉시민을 대표해서 진심으로 감사드립니다. 본 가뭄은 아마 먹는 물은 크게 걱정하지 않으셔도 될 겁니다. 다만 생활 용수가 많이 부족하기 때문에 이 부분을 어떻게 하면 하루라도 더 끌 수 있는가가 저희에게 관건이고."" 강릉의 주 상수원인 오봉저수지의 저수율은 17% 대까지 떨어진 상황으로, 강릉시는 15% 미만으로 내려가면 현재 50%로 제한하고 있는 세대별 계량기 공급량을 75%까지 확대하고, 농업용수 공급은 중단할 예정입니다. 정부와 강원자치도도 예비비 등을 투입해 급수차 임차료 지원과 양수 펌프 설치, 정수장 개선 등의 중단기 대책을 강구하고 있지만, 무엇보다 해갈에 충분한 양의 비가 언제 내릴지가 관건입니다. G1뉴스 송혜림입니다. 여러분 안녕하십니까. 강릉지역 가뭄 사태가 나아질 기미가 없습니다. 비는 내리지 않고 취수원은 바닥을 드러냈기 때문인데요. 심각해지는 가뭄에 이웃 자치단체는 물론 각계에서 지원이 잇따르고 있습니다. 보도에 입니다. 춘천에서 급수차 10대가 출발합니다. 목적지는 극심한 가뭄을 겪고 있는 강릉. 잠시 뒤 급수차 10대가 강릉 홍제 정수장에 도착합니다. 생활용수로 활용할 수 있는 물 16만 리터를 싣고 왔습니다. 육동한 / 춘천시장 ""이번 조치는 단순한 물 지원이 아니라 어려움을 함께 극복하겠다는 연대의 선언입니다. 오늘은 우리가 강릉을 돕지만, 내일은 춘천이 도움을 받을 수 있습니다."" 춘천시는 생수 3천개도 함께 전달했습니다. 앞서 원주와 속초시도 각각 생수 500ml 12만개와 3만개를 강릉에 전달했고, 서해안의 대표 해변 관광지인 충남 보령시도 생수 2만5천개를 지원했습니다. ◀ S /U ▶ ""지자체뿐만 아니라 각계각층에서 생수 지원이 잇따르고 있습니다."" 언론사로는 처음으로 G1방송이 생수 500ml 3만 개를 강릉시에 전달했습니다. G1방송은 가뭄이 해갈될 때까지 뉴스 보도 등 다양한 방법을 통해 강릉지역의 어려움을 전국에 알릴 예정입니다. 농협 강릉시지부와 강원농협수출협의회 등 민간 기관과 사회단체에서도 속속 가뭄 지원 대책을 내놓고 있습니다. 김홍규 / 강릉시장 ""도와주신 많은 분들께 강릉시민을 대표해서 진심으로 감사드립니다. 본 가뭄은 아마 먹는 물은 크게 걱정하지 않으셔도 될 겁니다. 다만 생활 용수가 많이 부족하기 때문에 이 부분을 어떻게 하면 하루라도 더 끌 수 있는가가 저희에게 관건이고."" 강릉의 주 상수원인 오봉저수지의 저수율은 17% 대까지 떨어진 상황으로, 강릉시는 15% 미만으로 내려가면 현재 50%로 제한하고 있는 세대별 계량기 공급량을 75%까지 확대하고, 농업용수 공급은 중단할 예정입니다. 정부와 강원자치도도 예비비 등을 투입해 급수차 임차료 지원과 양수 펌프 설치, 정수장 개선 등의 중단기 대책을 강구하고 있지만, 무엇보다 해갈에 충분한 양의 비가 언제 내릴지가 관건입니다. G1뉴스 송혜림입니다. Copyright ⓒ G1방송. All rights reserved. 무단 전재 및 ."
원주,"지속되는 극심한 가뭄으로 어려움을 겪는 강릉시에 가뭄 위기 극복을 기원하는 성금 및 후원 기탁이 이어지고 있다. 강릉지역 기업과 사회단체에서도 생수 지원이 이어지고 있다. 새마을지회에서는 생수 2ℓ 1만2천병, 농협강릉시지부는 500㎖ 13만병과 2ℓ 8만병, 강원농협수출협의회 500㎖ 6만병을 각각 지원했다. 전체 내용을 이해하기 위해서는 기사 본문과 함께 읽어야 합니다. 송고 2025년08월25일 10시20분 지속되는 극심한 가뭄으로 어려움을 겪는 강릉시에 가뭄 위기 극복을 기원하는 성금 및 후원 기탁이 이어지고 있다. 강릉지역 기업과 사회단체에서도 생수 지원이 이어지고 있다. 새마을지회에서는 생수 2ℓ 1만2천병, 농협강릉시지부는 500㎖ 13만병과 2ℓ 8만병, 강원농협수출협의회 500㎖ 6만병을 각각 지원했다. 지속되는 극심한 가뭄으로 어려움을 겪는 강릉시에 가뭄 위기 극복을 기원하는 성금 및 후원 기탁이 이어지고 있다. 강릉시는 25일 춘천시로부터 총 176t의 정수를 긴급 지원받는다. 춘천시는 16t급 급수차 11대를 동원해 강릉 홍제정수장에 직접 정수를 운반한다. 이와 함께 생수 2ℓ 3천병도 전달했다. 강릉시는 이번 급수 차량 운행과 관련된 모든 임차료를 춘천시가 전액 부담해 어려운 시기 이웃 도시 간의 진정한 연대와 협력을 보여줬다고 평가했다. 원주시도 지난 22일 8천400만원 상당의 생수 약 12만병을 긴급 지원했다. 원주시와 원주권 아너소사이어티의 지원으로 확보된 생수는 강릉시청을 통해 취약계층과 제한급수 피해가 큰 지역 주민에게 우선 배부될 예정이다. 서울시는 '병물 아리수' 8천400병을, 속초시는 생수 3만병을 강릉시에 각각 전달했다. 앞서 행안부도 재해구호협회와 협력해 생수 2만9천병을 지원했다 강릉지역 기업과 사회단체에서도 생수 지원이 이어지고 있다. 새마을지회에서는 생수 2ℓ 1만2천병, 농협강릉시지부는 500㎖ 13만병과 2ℓ 8만병, 강원농협수출협의회 500㎖ 6만병을 각각 지원했다. 또한 우삼호건설산업 500㎖ 4만320병, 에이펙스 도시개발 500㎖ 10만병, 롯데칠성음료 2ℓ 4만2천240병, G1방송 500㎖ 3만병을 지원했다. 롯데칠성음료는 생수 기탁 외에도 하루 약 15t 규모의 식수를 강릉시민이 이용할 수 있도록 대관령샘터를 지속해 개방한다. 김홍규 강릉시장은 ""어려울 때 손 내밀어주신 분들의 따뜻한 마음에 깊은 감사의 마음을 전한다""고 말했다. 제보는 카카오톡 okjebo 2025년08월25일 10시20분 송고"
원주,"- NEWS - 뉴스데스크 뉴스데스크 - 방송일자 2025-08-25 강릉 지역 극한 가뭄에 2학기 학사 일정을 시작한 각급 학교의 교육 현장도 어려움이 커지고 있습니다. 교육과정 운영에 차질이 없도록 급수 대책을 마련하는 한편 물 절약에 안간힘을 쓰고 있습니다. 가 보도합니다. 점심 급식을 위해 조리실이 한창 분주합니다. 강릉지역 제한급수로 학교의 급수 밸브도 50% 수준으로 조절됐지만 급식 제공은 아직 원활한 상황입니다. 하지만 가뭄이 계속 심해지는 상황이 문제입니다. 강릉교육지원청은 강릉시와 협의해 2학기 운영을 최우선으로 하고 단축 수업이나 휴업 등은 가급적 하지 않기로 했습니다. 물 절약을 위해 각급 학교에 설치한 정수기 가동을 멈추고, 대신 도교육청 예비비를 지원해 생수를 공급하기로 했습니다. 식판 설거지 등을 원주 등 다른 지역 업체가 맡아서 지원하는 등의 방안도 마련합니다. ""밥을 하는 건 괜찮은데 세척, 식판 세척이라든가 이런 경우가 문제가 생길 수 있습니다. 그거는 도교육청이 예산을 확보해서 식판을 원주에 있는 업체랑 이렇게 교환을 할 수 있는 부분이 있다고 합니다."" 75% 제한급수, 단수 상황까지 대비해 대체 급식 방안도 검토 중인데 60곳이 넘는 학교에 대규모 도시락 공급이 가능한 업체가 없어 고민하고 있습니다. 화장실 등 생활용수는 대부분 물탱크로 사용하는데 상황이 심해지면 소방차 등 급수 지원을 받고 임시 화장실 등의 설치도 지원하기로 했습니다. 2학기 개강을 맞은 강릉 지역 대학들도 상황은 다르지 않아 급수 대책 마련과 물 절약에 나서고 있습니다. 가톨릭관동대는 지하수와 상수도 사용 비율이 반반 정도이지만 물 절약을 위해 캠퍼스 전체에50% 제한 급수가 실시되고 있습니다. 학교 분수시설 3곳은 가동을 전부 멈췄고 70주년을 맞아 준비한 2학기 축제 행사도 조정했습니다. ""다음 주부터 학교 대학 축제가 있는데 축제 시에도 원래는 워터밤행사를 계획했다가 레이저쇼로 전환하면서 이렇게 행사도 전반적으로 다 조정을 했습니다."" 다음 주 개강하는 강릉원주대도 부문별 물 절약 대책과 상황별 급수 지원 대책을 준비 중이라고 밝혔습니다. 강릉 오봉저수지 저수율이 매일 역대 최저 기록을 갈아치우는 극한 가뭄 속에서 2학기를 맞은 교육 현장의 어려움도 점점 더 커질 것으로 보입니다. MBC뉴스 박은지입니다. 2학기 학사 일정을 시작한 각급 학교의 교육 현장도 어려움이 커지고 있습니다. 교육과정 운영에 차질이 없도록 급수 대책을 마련하는 한편 물 절약에 안간힘을 쓰고 있습니다. 가 보도합니다. 점심 급식을 위해 조리실이 한창 분주합니다. 강릉지역 제한급수로 학교의 급수 밸브도 50% 수준으로 조절됐지만 급식 제공은 아직 원활한 상황입니다. 하지만 가뭄이 계속 심해지는 상황이 문제입니다. 강릉교육지원청은 강릉시와 협의해 2학기 운영을 최우선으로 하고 단축 수업이나 휴업 등은 가급적 하지 않기로 했습니다. 물 절약을 위해 각급 학교에 설치한 정수기 가동을 멈추고, 대신 도교육청 예비비를 지원해 생수를 공급하기로 했습니다. 식판 설거지 등을 원주 등 다른 지역 업체가 맡아서 지원하는 등의 방안도 마련합니다. ""밥을 하는 건 괜찮은데 세척, 식판 세척이라든가 이런 경우가 문제가 생길 수 있습니다. 그거는 도교육청이 예산을 확보해서 식판을 원주에 있는 업체랑 이렇게 교환을 할 수 있는 부분이 있다고 합니다."" 75% 제한급수, 단수 상황까지 대비해 대체 급식 방안도 검토 중인데 60곳이 넘는 학교에 대규모 도시락 공급이 가능한 업체가 없어 고민하고 있습니다. 화장실 등 생활용수는 대부분 물탱크로 사용하는데 상황이 심해지면 소방차 등 급수 지원을 받고 임시 화장실 등의 설치도 지원하기로 했습니다. 2학기 개강을 맞은 강릉 지역 대학들도 상황은 다르지 않아 급수 대책 마련과 물 절약에 나서고 있습니다. 가톨릭관동대는 지하수와 상수도 사용 비율이 반반 정도이지만 물 절약을 위해 캠퍼스 전체에50% 제한 급수가 실시되고 있습니다. 학교 분수시설 3곳은 가동을 전부 멈췄고 70주년을 맞아 준비한 2학기 축제 행사도 조정했습니다. ""다음 주부터 학교 대학 축제가 있는데 축제 시에도 원래는 워터밤행사를 계획했다가 레이저쇼로 전환하면서 이렇게 행사도 전반적으로 다 조정을 했습니다."" 다음 주 개강하는 강릉원주대도 부문별 물 절약 대책과 상황별 급수 지원 대책을 준비 중이라고 밝혔습니다. 강릉 오봉저수지 저수율이 매일 역대 최저 기록을 갈아치우는 극한 가뭄 속에서 2학기를 맞은 교육 현장의 어려움도 점점 더 커질 것으로 보입니다. MBC뉴스 박은지입니다."
원주,"강릉 가뭄에 지원 손길 이어져…시 승격 기념행사도 연기 강원도 강릉시가 ‘시 승격 70주년 강릉시민의 날 기념행사’를 잠정 연기하기로 했다. 극심한 가뭄으로 지역사회 전반에 어려움이 가중됨에 따라 가뭄 극복에 행정력을 집중하기 위해서다. 당초 시는 9월 1일 강릉하키센터 야외광장에서 강릉시민의 날 행사를 열어 시 승격 70주년을 기념할 예정이었다. 김홍규 강릉시장은 25일 “가뭄 장기화로 시민 불편이 커지는 만큼 모든 행정역량을 집중해 재난 극복에 최선을 다하겠다”며 “가뭄 상황이 해소되고 시민들의 일상이 회복된 이후 시민 모두 하나 돼 공감하며 화합할 수 있는 기념행사를 다시 추진할 계획”이라고 말했다. 가뭄이 길어지면서 강릉지역 주요 상수원인 오봉저수지 저수율은 연일 최저치를 경신하고 있다. 이날 오전 현재 저수율은 17.4%에 불과하다. 시는 지난 20일부터 계량기 50%를 잠그는 방식으로 제한 급수를 하고 있다. 저수율이 15% 이하로 떨어지면 계량기를 75%까지 잠그는 조치에 들어간다. 저수지가 완전히 바닥나면 전 지역 운반급수를 시행할 방침이다. 강릉엔 전국 각지에서 도움이 이어지고 있다. 춘천시는 이날 오전 16t급 급수차량 11대를 동원해 강릉 홍제정수장에 물 176t을 긴급 지원했다. 이와 함께 생수 3000병도 전달했다. 춘천시는 단기적 지원에 그치지 않고 가뭄 해소 시점까지 실질적이고 지속적인 지원을 이어간다는 방침이다. 육동한 춘천시장은 “강릉의 물 부족 상황을 지켜보며 춘천시도 가만히 있을 수 없었다”며 “기후위기 시대에는 오늘은 우리가 돕고, 내일은 우리가 도움받을 수 있다”고 말했다. 원강수 원주시장은 지난 22일 강릉시를 방문해 생수 12만병을 전달하고 시민의 안전과 가뭄 극복을 기원했다. 후원품은 원주시와 원주 아너소사이어티 회원 7명이 마련했다. 앞서 한국수자원공사 3만병, 강원도 속초시 3만병, 충남 보령시 1만3160병, 재해구호협회 6만여병, 서울 아리수본부 8448병, 에이펙스 도시개발 10만병, 해태음료가 6만병의 생수를 지원하는 등 전국 각지에서 온정의 손길이 답지하고 있다. 강릉= GoodNews paper ⓒ 국민일보, 클릭! 기사는 어떠셨나요? 국민일보가 꼼꼼히 읽어보고 선정한 오늘의 추천기사"
원주,"“살다 살다 태풍을 기다리게 될 줄은 몰랐다”... 상황 갈수록 심각 2025-08-25 11:31 add remove print link 최악 가뭄에 시달리는 강릉... “보름치 빨래 쌓여” “물티슈로 청소” 강원 강릉시 주민들의 가뭄 불편이 갈수록 심각해지고 있다. 최대 식수원인 오봉저수지가 바닥을 드러내면서 제한 급수가 시작된 탓에 지역 사회 곳곳에서 물 부족으로 인한 불편이 현실로 나타나고 있다. 가정집에서는 빨래와 설거지를 미루는가 하면 머리를 감는 것도 꺼리는 분위기다. 시민들은 “보름치 빨래가 쌓였다”, “물티슈로 청소한다”, “머리도 제대로 못 감는다”라고 말하며 극심한 불편을 호소하고 있다. 상황이 심각해 지난 23일엔 기우제까지 열렸다. 강릉시 성산면에 있는 대관령국사성황사에서 기우제가 열렸는데, “다른 곳엔 비가 많이 오는데, 강릉만 비가 안 옵니까”라는 애타는 호소가 울려 퍼졌다. 25일 한국농어촌공사 집계에 따르면 오봉저수지 저수율은 17.7%. 평년 저수율이 69.4%란 점을 고려하면 얼마나 심각한지 짐작할 수 있다. 저수량이 이 수준이라면 물을 공급할 수 있는 기간은 20일 남짓에 불과하다. 강릉시는 지난 20일부터 계량기 절반을 잠그는 제한 급수를 시행했지만 본격적인 비 소식은 들리지 않고 있다. 여기에 여름 휴가철 관광객이 대거 몰리면서 제한 급수 효과도 반감된 상태다. 강릉시는 저수율이 15% 아래로 떨어지면 단계별 매뉴얼에 따라 추가 조치를 시행할 방침이다. 이 경우 세대별 계량기 75%가 잠기고 농업용수 공급은 전면 중단된다. 농가들의 피해가 본격화할 수 있다는 우려가 나온다. 김홍규 회견에서 “30년 넘게 강릉에 살았지만 올해 같은 극심한 가뭄은 처음”이라며 “이번 경험을 계기로 반드시 중장기 수자원 대책을 마련하겠다”고 밝혔다. 시민 생활은 이미 심각하게 위축됐다. 강릉아레나를 비롯한 공공수영장 3곳은 문을 닫았고, 도심의 공중화장실도 주중 절반가량은 운영을 멈췄다. 식당들은 정수기 사용을 중단하고 500mL 생수를 손님상에 내놓고 있다. 한 식당 관계자는 “설거지나 조리에 물을 안 쓸 수는 없으니 식수라도 줄여보자는 취지”라고 설명했다. 시민들 사이에서는 행정기관의 대응을 향한 불만도 나온다. 한 주민은 “시민은 욕조에 물 받아 쓰며 아끼는데 관광객은 계속 늘어나고 강릉시 대처는 미흡하다”고 지적했다. 다른 주민도 “시민들이 물 아껴 쓰느라 너무 힘든데 관광객까지 몰려 현지인만 더 고생한다”고 토로했다. 시민 불편은 이미 심각한 수준을 넘어 일상생활을 위협하고 있다. 물 없는 샴푸를 쓰자는 제안, 머리 감은 물을 변기 물로 재활용하는 제안이 잇따르고 있다. 설거지 거리를 만들지 않기 위해 일회용 그릇과 젓가락을 사용하는 시민도 늘고 있다. 일부 주민은 “호텔·펜션·사우나는 그대로인데 우리만 물 아끼면 뭐 하나”라며 불만을 쏟는다. 한 강릉 주민은 맘카페에서 “살다 살다 태풍을 기다리게 될 줄은 몰랐다”고 심정을 토로했다. 주민들의 불편이 커지자 전국 각지에서 강릉을 향한 지원이 이어지고 있다. 춘천시는 이날 16톤급 급수차 11대를 동원해 총 176톤의 정수를 홍제정수장으로 운반했다. 생수 2리터 3000병도 함께 전달됐다. 춘천시는 급수차 임차료까지 전액 부담하며 어려운 시기 이웃 도시의 연대를 보여줬다. 원주시는 지난 22일 8400만 원 상당의 생수 12만 병을 긴급 지원했고, 서울시도 ‘병물 아리수’ 8400병을 강릉에 전달했다. 속초시 역시 생수 3만 병을 보냈다. 기업과 사회단체들의 기부 행렬도 이어지고 있다. 새마을지회는 생수 2리터 1만2000병을, 농협강릉시지부는 500mL 13만 병과 2리터 8만 병을 지원했다. 강원농협수출협의회, 우삼호건설산업, 에이펙스 도시개발, 롯데칠성음료, G1방송 등도 수만 병 단위의 생수를 기탁했다. 특히 롯데칠성음료는 생수 4만 병 지원 외에도 하루 15톤 규모의 대관령샘터를 개방해 시민들이 직접 식수를 이용할 수 있도록 했다. 강릉시는 당면한 위기에 행정력을 집중하기 위해 다음달 1일로 예정됐던 시 승격 70주년 시민의 날 기념행사를 잠정 연기했다. 강릉시 관계자는 “가뭄 장기화로 시민 불편이 커지는 만큼 모든 행정역량을 집중해 위기 극복에 최선을 다하겠다”고 말했다. 강원도 차원에서도 대책 마련에 나섰다. 김진태 강원도지사는 오봉저수지를 방문해 대책을 점검했다. 김 지사는 “예비비 25억 원을 투입해 급수차 임차료를 지원하고, 평창·동해·양양에서 하루 1200톤을 공급하도록 하겠다”며 “재난관리기금 3억5000만 원을 투입해 오봉저수지 취수구에 양수펌프를 설치, 평소 끌어올릴 수 없던 물까지 생활용수로 공급할 것”이라고 밝혔다. 그러나 주민이 체감하는 불편은 여전하다. “빨래를 미루다 보니 쌓여만 간다”, “제대로 씻고 싶다” 등의 하소연이 쏟아지고 있다. 주민들은 태풍과 비 소식만을 애타게 기다리며 “이번 여름은 평생 기억에 남을 것”이라는 말을 남기고 있다."
